Jibri 2026-06-10 09:40:22.939 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: ffmpeg version 5.1.9-0+deb12u1 Copyright (c) 2000-2026 the FFmpeg developers
Jibri 2026-06-10 09:40:22.939 INFO: [74] JibriSubprocess.launch$lambda$1$0#61:   built with gcc 12 (Debian 12.2.0-14+deb12u1)
Jibri 2026-06-10 09:40:23.016 INFO: [74] JibriSubprocess.launch$lambda$1$0#61:   configuration: --prefix=/usr --extra-version=0+deb12u1 --toolchain=hardened --libdir=/usr/lib/x86_64-linux-gnu --incdir=/usr/include/x86_64-linux-gnu --arch=amd64 --enable-gpl --disable-stripping --enable-gnutls --enable-ladspa --enable-libaom --enable-libass --enable-libbluray --enable-libbs2b --enable-libcaca --enable-libcdio --enable-libcodec2 --enable-libdav1d --enable-libflite --enable-libfontconfig --enable-libfreetype --enable-libfribidi --enable-libglslang --enable-libgme --enable-libgsm --enable-libjack --enable-libmp3lame --enable-libmysofa --enable-libopenjpeg --enable-libopenmpt --enable-libopus --enable-libpulse --enable-librabbitmq --enable-librist --enable-librubberband --enable-libshine --enable-libsnappy --enable-libsoxr --enable-libspeex --enable-libsrt --enable-libssh --enable-libsvtav1 --enable-libtheora --enable-libtwolame --enable-libvidstab --enable-libvorbis --enable-libvpx --enable-libwebp --enable-libx265 --enable-libxml2 --enable-libxvid --enable-libzimg --enable-libzmq --enable-libzvbi --enable-lv2 --enable-omx --enable-openal --enable-opencl --enable-opengl --enable-sdl2 --disable-sndio --enable-libjxl --enable-pocketsphinx --enable-librsvg --enable-libmfx --enable-libdc1394 --enable-libdrm --enable-libiec61883 --enable-chromaprint --enable-frei0r --enable-libx264 --enable-libplacebo --enable-librav1e --enable-shared
Jibri 2026-06-10 09:42:51.119 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4440 fps= 30 q=15.0 size=     256kB time=00:02:27.37 bitrate=  14.2kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:52.119 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4456 fps= 30 q=15.0 size=     256kB time=00:02:27.88 bitrate=  14.2kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:52.119 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4471 fps= 30 q=15.0 size=     256kB time=00:02:28.37 bitrate=  14.1kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:53.119 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4486 fps= 30 q=15.0 size=     256kB time=00:02:28.93 bitrate=  14.1kbits/s speed=   1x    
Jibri 2026-06-10 09:42:53.119 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4501 fps= 30 q=15.0 size=     256kB time=00:02:29.39 bitrate=  14.0kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:54.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4516 fps= 30 q=15.0 size=     256kB time=00:02:29.93 bitrate=  14.0kbits/s speed=   1x    
Jibri 2026-06-10 09:42:54.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4532 fps= 30 q=15.0 size=     256kB time=00:02:30.40 bitrate=  13.9kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:55.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4547 fps= 30 q=15.0 size=     256kB time=00:02:30.92 bitrate=  13.9kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:55.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4562 fps= 30 q=15.0 size=     256kB time=00:02:31.44 bitrate=  13.9kbits/s speed=   1x    
Jibri 2026-06-10 09:42:56.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4577 fps= 30 q=15.0 size=     256kB time=00:02:31.92 bitrate=  13.8kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:56.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4592 fps= 30 q=15.0 size=     256kB time=00:02:32.43 bitrate=  13.8kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:57.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4608 fps= 30 q=15.0 size=     256kB time=00:02:32.93 bitrate=  13.7kbits/s speed=0.999x    
Jibri 2026-06-10 09:42:57.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4623 fps= 30 q=15.0 size=     256kB time=00:02:33.48 bitrate=  13.7kbits/s speed=   1x    
Jibri 2026-06-10 09:42:58.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4638 fps= 30 q=15.0 size=     256kB time=00:02:33.99 bitrate=  13.6kbits/s speed=   1x    
Jibri 2026-06-10 09:42:58.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4653 fps= 30 q=15.0 size=     256kB time=00:02:34.48 bitrate=  13.6kbits/s speed=   1x    
Jibri 2026-06-10 09:42:59.120 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4669 fps= 30 q=15.0 size=     256kB time=00:02:34.99 bitrate=  13.5kbits/s speed=   1x    
Jibri 2026-06-10 09:42:59.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4684 fps= 30 q=15.0 size=     256kB time=00:02:35.48 bitrate=  13.5kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:00.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4699 fps= 30 q=15.0 size=     256kB time=00:02:35.99 bitrate=  13.4kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:00.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4714 fps= 30 q=15.0 size=     256kB time=00:02:36.52 bitrate=  13.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:01.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4729 fps= 30 q=15.0 size=     256kB time=00:02:36.99 bitrate=  13.4kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:01.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4745 fps= 30 q=15.0 size=     256kB time=00:02:37.54 bitrate=  13.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:02.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4760 fps= 30 q=15.0 size=     256kB time=00:02:38.03 bitrate=  13.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:03.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4775 fps= 30 q=15.0 size=     256kB time=00:02:38.54 bitrate=  13.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:03.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4790 fps= 30 q=15.0 size=     256kB time=00:02:39.03 bitrate=  13.2kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:04.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4806 fps= 30 q=15.0 size=     256kB time=00:02:39.54 bitrate=  13.1kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:04.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4821 fps= 30 q=15.0 size=     256kB time=00:02:40.07 bitrate=  13.1kbits/s speed=   1x    
Jibri 2026-06-10 09:43:05.121 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4836 fps= 30 q=15.0 size=     256kB time=00:02:40.58 bitrate=  13.1kbits/s speed=   1x    
Jibri 2026-06-10 09:43:05.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4851 fps= 30 q=15.0 size=     256kB time=00:02:41.07 bitrate=  13.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:06.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4867 fps= 30 q=15.0 size=     256kB time=00:02:41.58 bitrate=  13.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:06.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4882 fps= 30 q=15.0 size=     256kB time=00:02:42.09 bitrate=  12.9kbits/s speed=   1x    
Jibri 2026-06-10 09:43:07.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4897 fps= 30 q=15.0 size=     256kB time=00:02:42.63 bitrate=  12.9kbits/s speed=   1x    
Jibri 2026-06-10 09:43:07.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4912 fps= 30 q=15.0 size=     256kB time=00:02:43.09 bitrate=  12.9kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:08.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4928 fps= 30 q=15.0 size=     256kB time=00:02:43.63 bitrate=  12.8kbits/s speed=   1x    
Jibri 2026-06-10 09:43:08.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4943 fps= 30 q=15.0 size=     256kB time=00:02:44.10 bitrate=  12.8kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:09.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4958 fps= 30 q=15.0 size=     256kB time=00:02:44.62 bitrate=  12.7kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:09.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4973 fps= 30 q=15.0 size=     256kB time=00:02:45.14 bitrate=  12.7kbits/s speed=   1x    
Jibri 2026-06-10 09:43:10.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 4988 fps= 30 q=15.0 size=     256kB time=00:02:45.62 bitrate=  12.7kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:10.122 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5004 fps= 30 q=19.0 size=     256kB time=00:02:46.13 bitrate=  12.6kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:11.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5019 fps= 30 q=15.0 size=     256kB time=00:02:46.69 bitrate=  12.6kbits/s speed=   1x    
Jibri 2026-06-10 09:43:11.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5034 fps= 30 q=15.0 size=     256kB time=00:02:47.18 bitrate=  12.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:12.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5049 fps= 30 q=15.0 size=     256kB time=00:02:47.69 bitrate=  12.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:12.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5065 fps= 30 q=15.0 size=     256kB time=00:02:48.18 bitrate=  12.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:13.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5080 fps= 30 q=15.0 size=     256kB time=00:02:48.69 bitrate=  12.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:13.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5095 fps= 30 q=15.0 size=     256kB time=00:02:49.22 bitrate=  12.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:14.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5110 fps= 30 q=15.0 size=     256kB time=00:02:49.69 bitrate=  12.4kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:14.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5125 fps= 30 q=15.0 size=     256kB time=00:02:50.24 bitrate=  12.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:15.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5141 fps= 30 q=15.0 size=     256kB time=00:02:50.70 bitrate=  12.3kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:15.123 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5156 fps= 30 q=15.0 size=     256kB time=00:02:51.24 bitrate=  12.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:16.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5171 fps= 30 q=15.0 size=     256kB time=00:02:51.73 bitrate=  12.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:16.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5186 fps= 30 q=15.0 size=     256kB time=00:02:52.24 bitrate=  12.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:17.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5202 fps= 30 q=15.0 size=     256kB time=00:02:52.73 bitrate=  12.1kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:17.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5217 fps= 30 q=15.0 size=     256kB time=00:02:53.24 bitrate=  12.1kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:18.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5232 fps= 30 q=15.0 size=     256kB time=00:02:53.77 bitrate=  12.1kbits/s speed=   1x    
Jibri 2026-06-10 09:43:18.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5247 fps= 30 q=15.0 size=     256kB time=00:02:54.28 bitrate=  12.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:19.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5262 fps= 30 q=15.0 size=     256kB time=00:02:54.77 bitrate=  12.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:19.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5277 fps= 30 q=15.0 size=     256kB time=00:02:55.28 bitrate=  12.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:20.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5293 fps= 30 q=15.0 size=     256kB time=00:02:55.79 bitrate=  11.9kbits/s speed=   1x    
Jibri 2026-06-10 09:43:20.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5308 fps= 30 q=15.0 size=     256kB time=00:02:56.28 bitrate=  11.9kbits/s speed=   1x    
Jibri 2026-06-10 09:43:21.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5323 fps= 30 q=15.0 size=     256kB time=00:02:56.79 bitrate=  11.9kbits/s speed=   1x    
Jibri 2026-06-10 09:43:21.124 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5338 fps= 30 q=15.0 size=     256kB time=00:02:57.33 bitrate=  11.8kbits/s speed=   1x    
Jibri 2026-06-10 09:43:22.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5353 fps= 30 q=15.0 size=     256kB time=00:02:57.79 bitrate=  11.8kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:22.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5369 fps= 30 q=15.0 size=     256kB time=00:02:58.32 bitrate=  11.8kbits/s speed=   1x    
Jibri 2026-06-10 09:43:23.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5384 fps= 30 q=15.0 size=     256kB time=00:02:58.84 bitrate=  11.7kbits/s speed=   1x    
Jibri 2026-06-10 09:43:23.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5399 fps= 30 q=15.0 size=     256kB time=00:02:59.32 bitrate=  11.7kbits/s speed=   1x    
Jibri 2026-06-10 09:43:24.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5414 fps= 30 q=15.0 size=     256kB time=00:02:59.83 bitrate=  11.7kbits/s speed=   1x    
Jibri 2026-06-10 09:43:24.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5430 fps= 30 q=15.0 size=     256kB time=00:03:00.33 bitrate=  11.6kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:25.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5445 fps= 30 q=15.0 size=     256kB time=00:03:00.83 bitrate=  11.6kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:25.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5460 fps= 30 q=15.0 size=     256kB time=00:03:01.39 bitrate=  11.6kbits/s speed=   1x    
Jibri 2026-06-10 09:43:26.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5475 fps= 30 q=15.0 size=     256kB time=00:03:01.88 bitrate=  11.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:26.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5490 fps= 30 q=15.0 size=     256kB time=00:03:02.39 bitrate=  11.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:27.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5505 fps= 30 q=17.0 size=     256kB time=00:03:02.88 bitrate=  11.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:27.125 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5520 fps= 30 q=15.0 size=     256kB time=00:03:03.39 bitrate=  11.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:28.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5536 fps= 30 q=15.0 size=     256kB time=00:03:03.87 bitrate=  11.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:28.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5551 fps= 30 q=15.0 size=     256kB time=00:03:04.43 bitrate=  11.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:29.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5566 fps= 30 q=15.0 size=     256kB time=00:03:04.94 bitrate=  11.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:29.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5581 fps= 30 q=15.0 size=     256kB time=00:03:05.43 bitrate=  11.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:30.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5596 fps= 30 q=15.0 size=     256kB time=00:03:05.94 bitrate=  11.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:30.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5612 fps= 30 q=15.0 size=     256kB time=00:03:06.43 bitrate=  11.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:31.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5627 fps= 30 q=15.0 size=     256kB time=00:03:06.94 bitrate=  11.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:31.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5642 fps= 30 q=15.0 size=     256kB time=00:03:07.43 bitrate=  11.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:32.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5658 fps= 30 q=15.0 size=     256kB time=00:03:07.94 bitrate=  11.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:32.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5673 fps= 30 q=15.0 size=     256kB time=00:03:08.43 bitrate=  11.1kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:33.126 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5688 fps= 30 q=15.0 size=     256kB time=00:03:08.98 bitrate=  11.1kbits/s speed=   1x    
Jibri 2026-06-10 09:43:33.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5703 fps= 30 q=15.0 size=     256kB time=00:03:09.43 bitrate=  11.1kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:34.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5718 fps= 30 q=15.0 size=     256kB time=00:03:09.98 bitrate=  11.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:34.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5733 fps= 30 q=15.0 size=     256kB time=00:03:10.49 bitrate=  11.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:35.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5748 fps= 30 q=15.0 size=     256kB time=00:03:10.98 bitrate=  11.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:35.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5763 fps= 30 q=15.0 size=     256kB time=00:03:11.49 bitrate=  11.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:36.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5778 fps= 30 q=15.0 size=     256kB time=00:03:11.98 bitrate=  10.9kbits/s speed=   1x    
Jibri 2026-06-10 09:43:36.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5793 fps= 30 q=15.0 size=     256kB time=00:03:12.49 bitrate=  10.9kbits/s speed=   1x    
Jibri 2026-06-10 09:43:37.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5809 fps= 30 q=15.0 size=     256kB time=00:03:12.98 bitrate=  10.9kbits/s speed=   1x    
Jibri 2026-06-10 09:43:37.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5824 fps= 30 q=15.0 size=     256kB time=00:03:13.49 bitrate=  10.8kbits/s speed=   1x    
Jibri 2026-06-10 09:43:38.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5839 fps= 30 q=15.0 size=     256kB time=00:03:14.02 bitrate=  10.8kbits/s speed=   1x    
Jibri 2026-06-10 09:43:38.127 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5854 fps= 30 q=15.0 size=     256kB time=00:03:14.49 bitrate=  10.8kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:39.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5870 fps= 30 q=15.0 size=     256kB time=00:03:15.04 bitrate=  10.8kbits/s speed=   1x    
Jibri 2026-06-10 09:43:39.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5885 fps= 30 q=15.0 size=     256kB time=00:03:15.53 bitrate=  10.7kbits/s speed=   1x    
Jibri 2026-06-10 09:43:40.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5900 fps= 30 q=15.0 size=     256kB time=00:03:16.04 bitrate=  10.7kbits/s speed=   1x    
Jibri 2026-06-10 09:43:41.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5915 fps= 30 q=15.0 size=     256kB time=00:03:16.53 bitrate=  10.7kbits/s speed=   1x    
Jibri 2026-06-10 09:43:41.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5930 fps= 30 q=15.0 size=     256kB time=00:03:17.04 bitrate=  10.6kbits/s speed=   1x    
Jibri 2026-06-10 09:43:42.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5946 fps= 30 q=15.0 size=     256kB time=00:03:17.53 bitrate=  10.6kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:42.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5961 fps= 30 q=15.0 size=     256kB time=00:03:18.08 bitrate=  10.6kbits/s speed=   1x    
Jibri 2026-06-10 09:43:43.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5976 fps= 30 q=15.0 size=     256kB time=00:03:18.57 bitrate=  10.6kbits/s speed=   1x    
Jibri 2026-06-10 09:43:43.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 5991 fps= 30 q=15.0 size=     256kB time=00:03:19.08 bitrate=  10.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:44.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6007 fps= 30 q=16.0 size=     256kB time=00:03:19.57 bitrate=  10.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:44.128 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6022 fps= 30 q=15.0 size=     256kB time=00:03:20.13 bitrate=  10.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:45.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6037 fps= 30 q=15.0 size=     256kB time=00:03:20.59 bitrate=  10.5kbits/s speed=   1x    
Jibri 2026-06-10 09:43:45.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6052 fps= 30 q=15.0 size=     256kB time=00:03:21.13 bitrate=  10.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:46.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6067 fps= 30 q=15.0 size=     256kB time=00:03:21.59 bitrate=  10.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:46.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6083 fps= 30 q=15.0 size=     256kB time=00:03:22.12 bitrate=  10.4kbits/s speed=   1x    
Jibri 2026-06-10 09:43:47.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6098 fps= 30 q=15.0 size=     256kB time=00:03:22.60 bitrate=  10.4kbits/s speed=0.999x    
Jibri 2026-06-10 09:43:47.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6113 fps= 30 q=15.0 size=     256kB time=00:03:23.12 bitrate=  10.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:48.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6128 fps= 30 q=15.0 size=     256kB time=00:03:23.63 bitrate=  10.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:48.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6143 fps= 30 q=15.0 size=     256kB time=00:03:24.12 bitrate=  10.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:49.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6159 fps= 30 q=15.0 size=     256kB time=00:03:24.63 bitrate=  10.3kbits/s speed=   1x    
Jibri 2026-06-10 09:43:49.129 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6174 fps= 30 q=15.0 size=     256kB time=00:03:25.19 bitrate=  10.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:50.130 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6189 fps= 30 q=15.0 size=     256kB time=00:03:25.68 bitrate=  10.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:50.130 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6204 fps= 30 q=15.0 size=     256kB time=00:03:26.19 bitrate=  10.2kbits/s speed=   1x    
Jibri 2026-06-10 09:43:51.130 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6220 fps= 30 q=15.0 size=     256kB time=00:03:26.68 bitrate=  10.1kbits/s speed=   1x    
Jibri 2026-06-10 09:43:51.130 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6235 fps= 30 q=15.0 size=     256kB time=00:03:27.19 bitrate=  10.1kbits/s speed=   1x    
Jibri 2026-06-10 09:43:52.130 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6250 fps= 30 q=15.0 size=     256kB time=00:03:27.72 bitrate=  10.1kbits/s speed=   1x    
Jibri 2026-06-10 09:43:52.130 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6265 fps= 30 q=15.0 size=     256kB time=00:03:28.19 bitrate=  10.1kbits/s speed=   1x    
Jibri 2026-06-10 09:43:53.130 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6281 fps= 30 q=15.0 size=     256kB time=00:03:28.74 bitrate=  10.0kbits/s speed=   1x    
Jibri 2026-06-10 09:43:53.130 INFO: [74] JibriSubprocess.launch$lambda$1$0#61: frame= 6296 fps= 30 q=15.0 size=     256kB time=00:03:29.23 bitrate=  10.0kbits/s speed=   1x    
